,Filename,Title,Author,Year,Document,Text,Tokens,Lemmas,POS,Proper_Nouns,Named_Entities,NE_Words
0,song1,When The Sun Goes Down,Arctic Monkeys,2006,"I said, who's that girl there?
I wonder what went wrong so that she had to roam the streets
She don't do major credit cards, I doubt she does receipts
It's all not quite legitimate
And what a scummy man
Just give him half a chance, I bet he'll rob you if he can
Can see it in his eyes, yeah, that he's got a drivin' ban
Amongst some other offences
And I've seen him with girls of the night
And he told Roxanne to put on her red light
They're all infected but he'll be alright
'Cause he's a scumbag, don't you know?
I said, he's a scumbag, don't you know?
 
Although you're trying not to listen
Avert your eyes and starin' at the ground
She makes a subtle proposition
""I'm sorry, love, I'll have to turn you down""
And oh, he must be up to summat
What are the chances? Sure it's more than likely
I've got a feelin' in my stomach
And start to wonder what his story might be
What his story might be, yeah
 
'Cause they said it changes when the sun goes down
Yeah, they said it changes when the sun goes down
And they said it changes when the sun goes down
Around here, around here
 
Look, here comes a Ford Mondeo
Isn't he Mr. Inconspicuous?
And he don't even have to say owt
She's in the stance ready to get picked up
Bet she's delighted when she sees him
Pullin' in and givin' her the eye
Because she must be fucking freezin'
Scantily clad beneath the clear night sky
It don't stop in the winter, no
 
And they said it changes when the sun goes down
Yeah, they said it changes when the sun goes down
And they said it changes when the sun goes down
Around here
Well, they said it changes when the sun goes down
Over the river, goin' out of town
And they said it changes when the sun goes down
Around here, around here, oh
 
And what a scummy man
Just give him half a chance, I bet he'll rob you if he can
Can see it in his eyes, yeah, that he's got a nasty plan
I hope you're not involved at all","i said, who is that girl there? i wonder what went wrong so that she had to roam the streets she do not do major credit cards, i doubt she does receipts it is all not quite legitimate and what a scummy man just give him half a chance, i bet he'll rob you if he can can see it in his eyes, yeah, that he is got a drivin' ban amongst some other offences and i have seen him with girls of the night and he told roxanne to put on her red light they are all infected but he'll be alright 'cause he is a scumbag, do not you know? i said, he is a scumbag, do not you know? although you are trying not to listen avert your eyes and starin' at the ground she makes a subtle proposition ""i am sorry, love, i will have to turn you down"" and oh, he must be up to something what are the chances? sure it is more than likely i have got a feelin' in my stomach and start to wonder what his story might be what his story might be, yeah 'cause they said it changes when the sun goes down yeah, they said it changes when the sun goes down and they said it changes when the sun goes down around here, around here look, here comes a ford mondeo isn't he mr. inconspicuous? and he do not even have to say anything she is in the stance ready to get picked up bet she is delighted when she sees him pullin' in and givin' her the eye because she must be fucking freezin' scantily clad beneath the clear night sky it do not stop in the winter, no and they said it changes when the sun goes down yeah, they said it changes when the sun goes down and they said it changes when the sun goes down around here well, they said it changes when the sun goes down over the river, goin' out of town and they said it changes when the sun goes down around here, around here, oh and what a scummy man just give him half a chance, i bet he'll rob you if he can can see it in his eyes, yeah, that he is got a nasty plan i hope you are not involved at all","['i', 'said', ',', 'who', 'is', 'that', 'girl', 'there', '?', 'i', 'wonder', 'what', 'went', 'wrong', 'so', 'that', 'she', 'had', 'to', 'roam', 'the', 'streets', 'she', 'do', 'not', 'do', 'major', 'credit', 'cards', ',', 'i', 'doubt', 'she', 'does', 'receipts', 'it', 'is', 'all', 'not', 'quite', 'legitimate', 'and', 'what', 'a', 'scummy', 'man', 'just', 'give', 'him', 'half', 'a', 'chance', ',', 'i', 'bet', 'he', ""'ll"", 'rob', 'you', 'if', 'he', 'can', 'can', 'see', 'it', 'in', 'his', 'eyes', ',', 'yeah', ',', 'that', 'he', 'is', 'got', 'a', 'drivin', ""'"", 'ban', 'amongst', 'some', 'other', 'offences', 'and', 'i', 'have', 'seen', 'him', 'with', 'girls', 'of', 'the', 'night', 'and', 'he', 'told', 'roxanne', 'to', 'put', 'on', 'her', 'red', 'light', 'they', 'are', 'all', 'infected', 'but', 'he', ""'ll"", 'be', 'alright', ""'cause"", 'he', 'is', 'a', 'scumbag', ',', 'do', 'not', 'you', 'know', '?', 'i', 'said', ',', 'he', 'is', 'a', 'scumbag', ',', 'do', 'not', 'you', 'know', '?', 'although', 'you', 'are', 'trying', 'not', 'to', 'listen', 'avert', 'your', 'eyes', 'and', 'starin', ""'"", 'at', 'the', 'ground', 'she', 'makes', 'a', 'subtle', 'proposition', '""', 'i', 'am', 'sorry', ',', 'love', ',', 'i', 'will', 'have', 'to', 'turn', 'you', 'down', '""', 'and', 'oh', ',', 'he', 'must', 'be', 'up', 'to', 'something', 'what', 'are', 'the', 'chances', '?', 'sure', 'it', 'is', 'more', 'than', 'likely', 'i', 'have', 'got', 'a', 'feelin', ""'"", 'in', 'my', 'stomach', 'and', 'start', 'to', 'wonder', 'what', 'his', 'story', 'might', 'be', 'what', 'his', 'story', 'might', 'be', ',', 'yeah', ""'cause"", 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'yeah', ',', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'and', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'around', 'here', ',', 'around', 'here', 'look', ',', 'here', 'comes', 'a', 'ford', 'mondeo', 'is', ""n't"", 'he', 'mr', '.', 'inconspicuous', '?', 'and', 'he', 'do', 'not', 'even', 'have', 'to', 'say', 'anything', 'she', 'is', 'in', 'the', 'stance', 'ready', 'to', 'get', 'picked', 'up', 'bet', 'she', 'is', 'delighted', 'when', 'she', 'sees', 'him', 'pullin', ""'"", 'in', 'and', 'givin', ""'"", 'her', 'the', 'eye', 'because', 'she', 'must', 'be', 'fucking', 'freezin', ""'"", 'scantily', 'clad', 'beneath', 'the', 'clear', 'night', 'sky', 'it', 'do', 'not', 'stop', 'in', 'the', 'winter', ',', 'no', 'and', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'yeah', ',', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'and', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'around', 'here', 'well', ',', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'over', 'the', 'river', ',', ""goin'"", 'out', 'of', 'town', 'and', 'they', 'said', 'it', 'changes', 'when', 'the', 'sun', 'goes', 'down', 'around', 'here', ',', 'around', 'here', ',', 'oh', 'and', 'what', 'a', 'scummy', 'man', 'just', 'give', 'him', 'half', 'a', 'chance', ',', 'i', 'bet', 'he', ""'ll"", 'rob', 'you', 'if', 'he', 'can', 'can', 'see', 'it', 'in', 'his', 'eyes', ',', 'yeah', ',', 'that', 'he', 'is', 'got', 'a', 'nasty', 'plan', 'i', 'hope', 'you', 'are', 'not', 'involved', 'at', 'all']","['I', 'say', ',', 'who', 'be', 'that', 'girl', 'there', '?', 'I', 'wonder', 'what', 'go', 'wrong', 'so', 'that', 'she', 'have', 'to', 'roam', 'the', 'street', 'she', 'do', 'not', 'do', 'major', 'credit', 'card', ',', 'I', 'doubt', 'she', 'do', 'receipt', 'it', 'be', 'all', 'not', 'quite', 'legitimate', 'and', 'what', 'a', 'scummy', 'man', 'just', 'give', 'he', 'half', 'a', 'chance', ',', 'I', 'bet', 'he', 'will', 'rob', 'you', 'if', 'he', 'can', 'can', 'see', 'it', 'in', 'his', 'eye', ',', 'yeah', ',', 'that', 'he', 'be', 'get', 'a', 'drivin', ""'"", 'ban', 'amongst', 'some', 'other', 'offence', 'and', 'I', 'have', 'see', 'he', 'with', 'girl', 'of', 'the', 'night', 'and', 'he', 'tell', 'roxanne', 'to', 'put', 'on', 'her', 'red', 'light', 'they', 'be', 'all', 'infect', 'but', 'he', 'will', 'be', 'alright', ""'cause"", 'he', 'be', 'a', 'scumbag', ',', 'do', 'not', 'you', 'know', '?', 'I', 'say', ',', 'he', 'be', 'a', 'scumbag', ',', 'do', 'not', 'you', 'know', '?', 'although', 'you', 'be', 'try', 'not', 'to', 'listen', 'avert', 'your', 'eye', 'and', 'starin', ""'"", 'at', 'the', 'ground', 'she', 'make', 'a', 'subtle', 'proposition', '""', 'I', 'be', 'sorry', ',', 'love', ',', 'I', 'will', 'have', 'to', 'turn', 'you', 'down', '""', 'and', 'oh', ',', 'he', 'must', 'be', 'up', 'to', 'something', 'what', 'be', 'the', 'chance', '?', 'sure', 'it', 'be', 'more', 'than', 'likely', 'I', 'have', 'get', 'a', 'feelin', ""'"", 'in', 'my', 'stomach', 'and', 'start', 'to', 'wonder', 'what', 'his', 'story', 'might', 'be', 'what', 'his', 'story', 'might', 'be', ',', 'yeah', ""'cause"", 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'yeah', ',', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'and', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'around', 'here', ',', 'around', 'here', 'look', ',', 'here', 'come', 'a', 'ford', 'mondeo', 'be', 'not', 'he', 'mr', '.', 'inconspicuous', '?', 'and', 'he', 'do', 'not', 'even', 'have', 'to', 'say', 'anything', 'she', 'be', 'in', 'the', 'stance', 'ready', 'to', 'get', 'pick', 'up', 'bet', 'she', 'be', 'delighted', 'when', 'she', 'see', 'he', 'pullin', ""'"", 'in', 'and', 'givin', ""'"", 'her', 'the', 'eye', 'because', 'she', 'must', 'be', 'fucking', 'freezin', ""'"", 'scantily', 'clothe', 'beneath', 'the', 'clear', 'night', 'sky', 'it', 'do', 'not', 'stop', 'in', 'the', 'winter', ',', 'no', 'and', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'yeah', ',', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'and', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'around', 'here', 'well', ',', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'over', 'the', 'river', ',', 'go', 'out', 'of', 'town', 'and', 'they', 'say', 'it', 'change', 'when', 'the', 'sun', 'go', 'down', 'around', 'here', ',', 'around', 'here', ',', 'oh', 'and', 'what', 'a', 'scummy', 'man', 'just', 'give', 'he', 'half', 'a', 'chance', ',', 'I', 'bet', 'he', 'will', 'rob', 'you', 'if', 'he', 'can', 'can', 'see', 'it', 'in', 'his', 'eye', ',', 'yeah', ',', 'that', 'he', 'be', 'get', 'a', 'nasty', 'plan', 'I', 'hope', 'you', 'be', 'not', 'involve', 'at', 'all']","['PRON', 'VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'SCONJ', 'SCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PRON', 'AUX', 'ADV', 'PART', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADV', 'VERB', 'PRON', 'DET', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'AUX', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PROPN', 'PART', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADV', 'VERB', 'CCONJ', 'PRON', 'AUX', 'AUX', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PART', 'PART', 'VERB', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'PRON', 'ADP', 'PUNCT', 'CCONJ', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'AUX', 'ADP', 'ADP', 'PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'PRON', 'AUX', 'ADJ', 'ADP', 'ADJ', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'PART', 'VERB', 'PRON', 'PRON', 'NOUN', 'AUX', 'AUX', 'PRON', 'PRON', 'NOUN', 'AUX', 'AUX', 'PUNCT', 'INTJ', 'SCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'ADV', 'ADV', 'PUNCT', 'ADV', 'ADV', 'VERB', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'AUX', 'PART', 'PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'ADJ', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'PRON', 'AUX', 'ADJ', 'SCONJ', 'PRON', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADP', 'CCONJ', 'PROPN', 'PUNCT', 'PRON', 'DET', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'AUX', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'INTJ', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'ADV', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADP', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'ADV', 'ADV', 'PUNCT', 'ADV', 'ADV', 'PUNCT', 'INTJ', 'CCONJ', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADV', 'VERB', 'PRON', 'DET', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'AUX', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'ADV']","['roxanne', 'mr', '.', 'inconspicuous', 'givin']","['CARDINAL', 'TIME', 'PERSON', 'ORG', 'PERSON', 'DATE', 'CARDINAL']","['half', 'the night', 'roxanne', 'ford', 'inconspicuous', 'the winter', 'half']"
